,t,x,y,z,nx,ny,nz,ix,iy,iz,bx,by,bz,rx,ry,rz,m,rho
0,0.10799999999189176,2.1027016628687547,-0.4999995900387636,0.018092680115044606,0.0009765620340054455,-0.9999995231631832,-0.0,1.4164122822446488,-0.07232033380977214,-0.16218395698446353,1.7097281759673486,-0.3301798485970009,0.06104046427439807,1.71394926600631,-0.31966364683742066,0.05573829747003333,0.0010000000000000002,1000.2391310317245
1,0.1306899999979739,2.068913381208044,-0.49999965820726056,0.029657408583765397,0.0009765620340054455,-0.9999995231631832,-0.0,1.2232970181011982,-0.20737381685148584,-0.06991389381342383,1.1655887920067398,-0.13506131339022492,-0.17883691662791257,1.1691292713973007,-0.1229193150401113,-0.17969075064883094,0.0010000000000000002,1005.0098567346096
2,0.15700000000459918,2.155141049947512,-0.49999947207001333,0.05829830369838555,0.0009765620318704045,-0.9999995231631853,-0.0,1.7953784509852062,-0.1358367320924979,-0.4520796724465644,2.132012128850525,-0.2768469106312704,-0.3383426097659063,2.1480702547207446,-0.2674645338148205,-0.34189796820575213,0.0010000000000000002,1000.5968719236788
3,0.15700000000638079,2.150389568460994,-0.49999803232000817,0.0636563710890573,-0.010741383391718833,-0.9999251449719418,0.005858936394337281,1.7532265947952637,-0.15044999860486227,-0.49106344734986496,2.0720222568005906,-0.29931688331415884,-0.4105936582260943,2.0847767983616077,-0.2831561146456327,-0.4146274119247863,0.0010000000000000002,1000.5265608551574
4,0.15800000000198625,2.1479477950280037,-0.4999994577689453,0.0686603185140381,0.0009765620318704045,-0.9999995231631853,-0.0,1.7166668377082124,-0.1624906961884552,-0.531489475212837,2.0283953462353117,-0.29716872730963934,-0.47000137908465306,2.0404022093574152,-0.27085409378968506,-0.46954888249502125,0.0010000000000000002,1000.567548313254
5,0.15900000000224104,2.1455345172388567,-0.49999950720073666,0.07417748477482425,0.0009765620318704045,-0.9999995231631853,-0.0,1.6805277393068236,-0.16842992348314864,-0.5689417428406529,1.9891742995000798,-0.2972629108071228,-0.5147801387211288,1.9974510744464862,-0.27286704979034826,-0.5100512739453357,0.0010000000000000002,1000.6723839166034
6,0.16000000000448691,2.097653155449513,-0.4999987119004307,0.06374151602098244,0.00683566044604285,-0.9999594713055759,-0.00585913752519835,1.2793782265316789,-0.28518443747838046,-0.2702318445663707,1.5470388165120403,-0.15170279877435902,-0.31029647386748044,1.5574966745406358,-0.13204475439654295,-0.3152403656140748,0.0010000000000000002,1001.8013171889061
7,0.16000000000737982,2.094037342780025,-0.4999996202763161,0.06969773212442841,0.0009765620340054455,-0.9999995231631832,-0.0,1.2344860201536345,-0.30652792093299713,-0.32661308501430425,1.511634562573688,-0.129432489560115,-0.3277830028810344,1.5244289285085686,-0.1081698453663237,-0.3305596778684358,0.0010000000000000002,1001.7472035815728
8,0.16000000000480688,2.142904660082242,-0.4999995066253594,0.08017034080482417,0.0009765620340054455,-0.9999995231631832,-0.0,1.6407864727763217,-0.17201853722953447,-0.6036163154354701,1.9623225362550631,-0.3109825505800908,-0.5509382099898007,1.9684679372673468,-0.29229623432452917,-0.5444301286617738,0.0010000000000000002,1000.7363382519786
9,0.16100000000611656,2.0918159811740624,-0.49999827999229635,0.07506400847368054,-0.010741383389584195,-0.9999251449719648,0.0058589363943374155,1.2044520452101348,-0.2999542392778107,-0.3760804828580735,1.4808817903477778,-0.1131527784569089,-0.3696632458342003,1.4936606263984396,-0.09062615310423397,-0.37019549267772145,0.0010000000000000002,1001.584298237312
10,0.16100000000391454,2.140055294056221,-0.49999806286676324,0.08633084632359343,-0.010741383389584195,-0.9999251449719648,0.0058589363943374155,1.603684033573137,-0.1785144953013738,-0.6370538033965834,1.9380994692622149,-0.31644752444454494,-0.5896739911942788,1.945942888446515,-0.30097740233009346,-0.5806836213406574,0.0010000000000000002,1000.832131704639
11,0.16200000000546463,2.137627919612766,-0.4999994625962862,0.092539468320783,0.0009765620340054455,-0.9999995231631832,-0.0,1.5693141954331566,-0.18795662426179788,-0.6696688788577759,1.9190864220962098,-0.31161708416920303,-0.622708706558848,1.9286870915919945,-0.2990595983390351,-0.6126080880446411,0.0010000000000000002,1000.8925457201772
12,0.16299999998449005,2.091269070015474,-0.4999996320465354,0.07955677631632627,0.0009765620318704045,-0.9999995231631853,-0.0,1.1673171736457089,-0.2927177096039288,-0.42259976933972615,1.4173372767747943,-0.11823273801295758,-0.43094227343566166,1.4262044213855045,-0.10229985519955896,-0.43055617399667273,0.0010000000000000002,1001.9525131133796
13,0.16299999998301926,2.1351638749098902,-0.4999995370273364,0.09896725509991071,0.0009765620318704045,-0.9999995231631853,-0.0,1.5394599464402234,-0.19512656157083513,-0.7018325494984178,1.9026191916887996,-0.29848213580014893,-0.6534243852201745,1.9086568424235355,-0.2918051539823774,-0.6443040609167159,0.0010000000000000002,1000.9364841040357
14,0.16400000000413334,2.0887800243983548,-0.49999824406533516,0.08489165847942848,-0.010741383391718833,-0.9999251449719418,0.005858936394337281,1.1242928706334245,-0.26443482849886046,-0.4749887743040744,1.3662143872609913,-0.1558921210882934,-0.46722970836376515,1.3828027795534923,-0.12713751724929823,-0.46465719193246285,0.0010000000000000002,1002.1331878914949
15,0.16400000000572454,2.1323736239297415,-0.4999980535020653,0.10580215795285539,-0.010741383391718833,-0.9999251449719418,0.005858936394337281,1.5077627597532826,-0.19920685114732645,-0.7398006271879108,1.8976102615008321,-0.2758529676171948,-0.6765333433536913,1.9111188107916437,-0.2630842218982463,-0.6601655053335009,0.0010000000000000002,1001.0608510902622
